"","Province/State","Country/Region","Lat","Long","Date","Value"
"10382",NA,"Korea, South","36.0","128.0","2020-02-13","28"
"10383",NA,"Korea, South","36.0","128.0","2020-02-12","28"
"10384",NA,"Korea, South","36.0","128.0","2020-02-11","28"
"10385",NA,"Korea, South","36.0","128.0","2020-02-10","27"
"10386",NA,"Korea, South","36.0","128.0","2020-02-09","25"
"10387",NA,"Korea, South","36.0","128.0","2020-02-08","24"
"10388",NA,"Korea, South","36.0","128.0","2020-02-07","24"
"10389",NA,"Korea, South","36.0","128.0","2020-02-06","23"
"10390",NA,"Korea, South","36.0","128.0","2020-02-05","19"
"10391",NA,"Korea, South","36.0","128.0","2020-02-04","16"
"10392",NA,"Korea, South","36.0","128.0","2020-02-03","15"
"10393",NA,"Korea, South","36.0","128.0","2020-02-02","15"
"10394",NA,"Korea, South","36.0","128.0","2020-02-01","12"
"10395",NA,"Korea, South","36.0","128.0","2020-01-31","11"
"10396",NA,"Korea, South","36.0","128.0","2020-01-30","4"
"10397",NA,"Korea, South","36.0","128.0","2020-01-29","4"
"10398",NA,"Korea, South","36.0","128.0","2020-01-28","4"
"10399",NA,"Korea, South","36.0","128.0","2020-01-27","4"
"10400",NA,"Korea, South","36.0","128.0","2020-01-26","3"
"10401",NA,"Korea, South","36.0","128.0","2020-01-25","2"
"10402",NA,"Korea, South","36.0","128.0","2020-01-24","2"
"10403",NA,"Korea, South","36.0","128.0","2020-01-23","1"
"10404",NA,"Korea, South","36.0","128.0","2020-01-22","1"
"10405",NA,"Kosovo","42.602636","20.902977","2020-03-29","94"
"10406",NA,"Kosovo","42.602636","20.902977","2020-03-28","91"
"10407",NA,"Kosovo","42.602636","20.902977","2020-03-27","86"
"10408",NA,"Kosovo","42.602636","20.902977","2020-03-26","71"
"10409",NA,"Kosovo","42.602636","20.902977","2020-03-25","0"
"10410",NA,"Kosovo","42.602636","20.902977","2020-03-24","0"
"10411",NA,"Kosovo","42.602636","20.902977","2020-03-23","0"
"10412",NA,"Kosovo","42.602636","20.902977","2020-03-22","0"
"10413",NA,"Kosovo","42.602636","20.902977","2020-03-21","0"
"10414",NA,"Kosovo","42.602636","20.902977","2020-03-20","0"
"10415",NA,"Kosovo","42.602636","20.902977","2020-03-19","0"
"10416",NA,"Kosovo","42.602636","20.902977","2020-03-18","0"
"10417",NA,"Kosovo","42.602636","20.902977","2020-03-17","0"
"10418",NA,"Kosovo","42.602636","20.902977","2020-03-16","0"
"10419",NA,"Kosovo","42.602636","20.902977","2020-03-15","0"
"10420",NA,"Kosovo","42.602636","20.902977","2020-03-14","0"
"10421",NA,"Kosovo","42.602636","20.902977","2020-03-13","0"
"10422",NA,"Kosovo","42.602636","20.902977","2020-03-12","0"
"10423",NA,"Kosovo","42.602636","20.902977","2020-03-11","0"
"10424",NA,"Kosovo","42.602636","20.902977","2020-03-10","0"
"10425",NA,"Kosovo","42.602636","20.902977","2020-03-09","0"
"10426",NA,"Kosovo","42.602636","20.902977","2020-03-08","0"
"10427",NA,"Kosovo","42.602636","20.902977","2020-03-07","0"
"10428",NA,"Kosovo","42.602636","20.902977","2020-03-06","0"
"10429",NA,"Kosovo","42.602636","20.902977","2020-03-05","0"
"10430",NA,"Kosovo","42.602636","20.902977","2020-03-04","0"
"10431",NA,"Kosovo","42.602636","20.902977","2020-03-03","0"
"10432",NA,"Kosovo","42.602636","20.902977","2020-03-02","0"
"10433",NA,"Kosovo","42.602636","20.902977","2020-03-01","0"
"10434",NA,"Kosovo","42.602636","20.902977","2020-02-29","0"
"10435",NA,"Kosovo","42.602636","20.902977","2020-02-28","0"
"10436",NA,"Kosovo","42.602636","20.902977","2020-02-27","0"
"10437",NA,"Kosovo","42.602636","20.902977","2020-02-26","0"
"10438",NA,"Kosovo","42.602636","20.902977","2020-02-25","0"
"10439",NA,"Kosovo","42.602636","20.902977","2020-02-24","0"
"10440",NA,"Kosovo","42.602636","20.902977","2020-02-23","0"
"10441",NA,"Kosovo","42.602636","20.902977","2020-02-22","0"
"10442",NA,"Kosovo","42.602636","20.902977","2020-02-21","0"
"10443",NA,"Kosovo","42.602636","20.902977","2020-02-20","0"
"10444",NA,"Kosovo","42.602636","20.902977","2020-02-19","0"
"10445",NA,"Kosovo","42.602636","20.902977","2020-02-18","0"
"10446",NA,"Kosovo","42.602636","20.902977","2020-02-17","0"
"10447",NA,"Kosovo","42.602636","20.902977","2020-02-16","0"
"10448",NA,"Kosovo","42.602636","20.902977","2020-02-15","0"
"10449",NA,"Kosovo","42.602636","20.902977","2020-02-14","0"
"10450",NA,"Kosovo","42.602636","20.902977","2020-02-13","0"
"10451",NA,"Kosovo","42.602636","20.902977","2020-02-12","0"
"10452",NA,"Kosovo","42.602636","20.902977","2020-02-11","0"
"10453",NA,"Kosovo","42.602636","20.902977","2020-02-10","0"
"10454",NA,"Kosovo","42.602636","20.902977","2020-02-09","0"
"10455",NA,"Kosovo","42.602636","20.902977","2020-02-08","0"
"10456",NA,"Kosovo","42.602636","20.902977","2020-02-07","0"
"10457",NA,"Kosovo","42.602636","20.902977","2020-02-06","0"
"10458",NA,"Kosovo","42.602636","20.902977","2020-02-05","0"
"10459",NA,"Kosovo","42.602636","20.902977","2020-02-04","0"
"10460",NA,"Kosovo","42.602636","20.902977","2020-02-03","0"
"10461",NA,"Kosovo","42.602636","20.902977","2020-02-02","0"
"10462",NA,"Kosovo","42.602636","20.902977","2020-02-01","0"
"10463",NA,"Kosovo","42.602636","20.902977","2020-01-31","0"
"10464",NA,"Kosovo","42.602636","20.902977","2020-01-30","0"
"10465",NA,"Kosovo","42.602636","20.902977","2020-01-29","0"
"10466",NA,"Kosovo","42.602636","20.902977","2020-01-28","0"
"10467",NA,"Kosovo","42.602636","20.902977","2020-01-27","0"
"10468",NA,"Kosovo","42.602636","20.902977","2020-01-26","0"
"10469",NA,"Kosovo","42.602636","20.902977","2020-01-25","0"
"10470",NA,"Kosovo","42.602636","20.902977","2020-01-24","0"
"10471",NA,"Kosovo","42.602636","20.902977","2020-01-23","0"
"10472",NA,"Kosovo","42.602636","20.902977","2020-01-22","0"
"10473",NA,"Kuwait","29.5","47.75","2020-03-29","255"
"10474",NA,"Kuwait","29.5","47.75","2020-03-28","235"
"10475",NA,"Kuwait","29.5","47.75","2020-03-27","225"
"10476",NA,"Kuwait","29.5","47.75","2020-03-26","208"
"10477",NA,"Kuwait","29.5","47.75","2020-03-25","195"
"10478",NA,"Kuwait","29.5","47.75","2020-03-24","191"
"10479",NA,"Kuwait","29.5","47.75","2020-03-23","189"
"10480",NA,"Kuwait","29.5","47.75","2020-03-22","188"
"10481",NA,"Kuwait","29.5","47.75","2020-03-21","176"
"10482",NA,"Kuwait","29.5","47.75","2020-03-20","159"
"10483",NA,"Kuwait","29.5","47.75","2020-03-19","148"
"10484",NA,"Kuwait","29.5","47.75","2020-03-18","142"
"10485",NA,"Kuwait","29.5","47.75","2020-03-17","130"
"10486",NA,"Kuwait","29.5","47.75","2020-03-16","123"
"10487",NA,"Kuwait","29.5","47.75","2020-03-15","112"
"10488",NA,"Kuwait","29.5","47.75","2020-03-14","104"
"10489",NA,"Kuwait","29.5","47.75","2020-03-13","80"
"10490",NA,"Kuwait","29.5","47.75","2020-03-12","80"
"10491",NA,"Kuwait","29.5","47.75","2020-03-11","72"
"10492",NA,"Kuwait","29.5","47.75","2020-03-10","69"
"10493",NA,"Kuwait","29.5","47.75","2020-03-09","64"
"10494",NA,"Kuwait","29.5","47.75","2020-03-08","64"
"10495",NA,"Kuwait","29.5","47.75","2020-03-07","61"
"10496",NA,"Kuwait","29.5","47.75","2020-03-06","58"
"10497",NA,"Kuwait","29.5","47.75","2020-03-05","58"
"10498",NA,"Kuwait","29.5","47.75","2020-03-04","56"
"10499",NA,"Kuwait","29.5","47.75","2020-03-03","56"
"10500",NA,"Kuwait","29.5","47.75","2020-03-02","56"
"10501",NA,"Kuwait","29.5","47.75","2020-03-01","45"
"10502",NA,"Kuwait","29.5","47.75","2020-02-29","45"
"10503",NA,"Kuwait","29.5","47.75","2020-02-28","45"
"10504",NA,"Kuwait","29.5","47.75","2020-02-27","43"
"10505",NA,"Kuwait","29.5","47.75","2020-02-26","26"
"10506",NA,"Kuwait","29.5","47.75","2020-02-25","11"
"10507",NA,"Kuwait","29.5","47.75","2020-02-24","1"
"10508",NA,"Kuwait","29.5","47.75","2020-02-23","0"
"10509",NA,"Kuwait","29.5","47.75","2020-02-22","0"
"10510",NA,"Kuwait","29.5","47.75","2020-02-21","0"
"10511",NA,"Kuwait","29.5","47.75","2020-02-20","0"
"10512",NA,"Kuwait","29.5","47.75","2020-02-19","0"
"10513",NA,"Kuwait","29.5","47.75","2020-02-18","0"
"10514",NA,"Kuwait","29.5","47.75","2020-02-17","0"
"10515",NA,"Kuwait","29.5","47.75","2020-02-16","0"
"10516",NA,"Kuwait","29.5","47.75","2020-02-15","0"
"10517",NA,"Kuwait","29.5","47.75","2020-02-14","0"
"10518",NA,"Kuwait","29.5","47.75","2020-02-13","0"
"10519",NA,"Kuwait","29.5","47.75","2020-02-12","0"
"10520",NA,"Kuwait","29.5","47.75","2020-02-11","0"
"10521",NA,"Kuwait","29.5","47.75","2020-02-10","0"
"10522",NA,"Kuwait","29.5","47.75","2020-02-09","0"
"10523",NA,"Kuwait","29.5","47.75","2020-02-08","0"
"10524",NA,"Kuwait","29.5","47.75","2020-02-07","0"
"10525",NA,"Kuwait","29.5","47.75","2020-02-06","0"
"10526",NA,"Kuwait","29.5","47.75","2020-02-05","0"
"10527",NA,"Kuwait","29.5","47.75","2020-02-04","0"
"10528",NA,"Kuwait","29.5","47.75","2020-02-03","0"
"10529",NA,"Kuwait","29.5","47.75","2020-02-02","0"
"10530",NA,"Kuwait","29.5","47.75","2020-02-01","0"
"10531",NA,"Kuwait","29.5","47.75","2020-01-31","0"
"10532",NA,"Kuwait","29.5","47.75","2020-01-30","0"
"10533",NA,"Kuwait","29.5","47.75","2020-01-29","0"
"10534",NA,"Kuwait","29.5","47.75","2020-01-28","0"
"10535",NA,"Kuwait","29.5","47.75","2020-01-27","0"
"10536",NA,"Kuwait","29.5","47.75","2020-01-26","0"
"10537",NA,"Kuwait","29.5","47.75","2020-01-25","0"
"10538",NA,"Kuwait","29.5","47.75","2020-01-24","0"
"10539",NA,"Kuwait","29.5","47.75","2020-01-23","0"
"10540",NA,"Kuwait","29.5","47.75","2020-01-22","0"
"10541",NA,"Kyrgyzstan","41.2044","74.7661","2020-03-29","84"
"10542",NA,"Kyrgyzstan","41.2044","74.7661","2020-03-28","58"
"10543",NA,"Kyrgyzstan","41.2044","74.7661","2020-03-27","58"
"10544",NA,"Kyrgyzstan","41.2044","74.7661","2020-03-26","44"
"10545",NA,"Kyrgyzstan","41.2044","74.7661","2020-03-25","44"
"10546",NA,"Kyrgyzstan","41.2044","74.7661","2020-03-24","42"
"10547",NA,"Kyrgyzstan","41.2044","74.7661","2020-03-23","16"
"10548",NA,"Kyrgyzstan","41.2044","74.7661","2020-03-22","14"
"10549",NA,"Kyrgyzstan","41.2044","74.7661","2020-03-21","14"
"10550",NA,"Kyrgyzstan","41.2044","74.7661","2020-03-20","6"
"10551",NA,"Kyrgyzstan","41.2044","74.7661","2020-03-19","3"
"10552",NA,"Kyrgyzstan","41.2044","74.7661","2020-03-18","3"
"10553",NA,"Kyrgyzstan","41.2044","74.7661","2020-03-17","0"
"10554",NA,"Kyrgyzstan","41.2044","74.7661","2020-03-16","0"
"10555",NA,"Kyrgyzstan","41.2044","74.7661","2020-03-15","0"
"10556",NA,"Kyrgyzstan","41.2044","74.7661","2020-03-14","0"
"10557",NA,"Kyrgyzstan","41.2044","74.7661","2020-03-13","0"
"10558",NA,"Kyrgyzstan","41.2044","74.7661","2020-03-12","0"
"10559",NA,"Kyrgyzstan","41.2044","74.7661","2020-03-11","0"
"10560",NA,"Kyrgyzstan","41.2044","74.7661","2020-03-10","0"
"10561",NA,"Kyrgyzstan","41.2044","74.7661","2020-03-09","0"
"10562",NA,"Kyrgyzstan","41.2044","74.7661","2020-03-08","0"
"10563",NA,"Kyrgyzstan","41.2044","74.7661","2020-03-07","0"
"10564",NA,"Kyrgyzstan","41.2044","74.7661","2020-03-06","0"
"10565",NA,"Kyrgyzstan","41.2044","74.7661","2020-03-05","0"
"10566",NA,"Kyrgyzstan","41.2044","74.7661","2020-03-04","0"
"10567",NA,"Kyrgyzstan","41.2044","74.7661","2020-03-03","0"
"10568",NA,"Kyrgyzstan","41.2044","74.7661","2020-03-02","0"
"10569",NA,"Kyrgyzstan","41.2044","74.7661","2020-03-01","0"
"10570",NA,"Kyrgyzstan","41.2044","74.7661","2020-02-29","0"
"10571",NA,"Kyrgyzstan","41.2044","74.7661","2020-02-28","0"
"10572",NA,"Kyrgyzstan","41.2044","74.7661","2020-02-27","0"
"10573",NA,"Kyrgyzstan","41.2044","74.7661","2020-02-26","0"
"10574",NA,"Kyrgyzstan","41.2044","74.7661","2020-02-25","0"
"10575",NA,"Kyrgyzstan","41.2044","74.7661","2020-02-24","0"
"10576",NA,"Kyrgyzstan","41.2044","74.7661","2020-02-23","0"
"10577",NA,"Kyrgyzstan","41.2044","74.7661","2020-02-22","0"
"10578",NA,"Kyrgyzstan","41.2044","74.7661","2020-02-21","0"
"10579",NA,"Kyrgyzstan","41.2044","74.7661","2020-02-20","0"
"10580",NA,"Kyrgyzstan","41.2044","74.7661","2020-02-19","0"
"10581",NA,"Kyrgyzstan","41.2044","74.7661","2020-02-18","0"
"10582",NA,"Kyrgyzstan","41.2044","74.7661","2020-02-17","0"
"10583",NA,"Kyrgyzstan","41.2044","74.7661","2020-02-16","0"
"10584",NA,"Kyrgyzstan","41.2044","74.7661","2020-02-15","0"
"10585",NA,"Kyrgyzstan","41.2044","74.7661","2020-02-14","0"
"10586",NA,"Kyrgyzstan","41.2044","74.7661","2020-02-13","0"
"10587",NA,"Kyrgyzstan","41.2044","74.7661","2020-02-12","0"
"10588",NA,"Kyrgyzstan","41.2044","74.7661","2020-02-11","0"
"10589",NA,"Kyrgyzstan","41.2044","74.7661","2020-02-10","0"
"10590",NA,"Kyrgyzstan","41.2044","74.7661","2020-02-09","0"
"10591",NA,"Kyrgyzstan","41.2044","74.7661","2020-02-08","0"
"10592",NA,"Kyrgyzstan","41.2044","74.7661","2020-02-07","0"
"10593",NA,"Kyrgyzstan","41.2044","74.7661","2020-02-06","0"
"10594",NA,"Kyrgyzstan","41.2044","74.7661","2020-02-05","0"
"10595",NA,"Kyrgyzstan","41.2044","74.7661","2020-02-04","0"
"10596",NA,"Kyrgyzstan","41.2044","74.7661","2020-02-03","0"
"10597",NA,"Kyrgyzstan","41.2044","74.7661","2020-02-02","0"
"10598",NA,"Kyrgyzstan","41.2044","74.7661","2020-02-01","0"
"10599",NA,"Kyrgyzstan","41.2044","74.7661","2020-01-31","0"
"10600",NA,"Kyrgyzstan","41.2044","74.7661","2020-01-30","0"
"10601",NA,"Kyrgyzstan","41.2044","74.7661","2020-01-29","0"
"10602",NA,"Kyrgyzstan","41.2044","74.7661","2020-01-28","0"
"10603",NA,"Kyrgyzstan","41.2044","74.7661","2020-01-27","0"
"10604",NA,"Kyrgyzstan","41.2044","74.7661","2020-01-26","0"
"10605",NA,"Kyrgyzstan","41.2044","74.7661","2020-01-25","0"
"10606",NA,"Kyrgyzstan","41.2044","74.7661","2020-01-24","0"
"10607",NA,"Kyrgyzstan","41.2044","74.7661","2020-01-23","0"
"10608",NA,"Kyrgyzstan","41.2044","74.7661","2020-01-22","0"
"10609",NA,"Laos","19.85627","102.495496","2020-03-29","8"
"10610",NA,"Laos","19.85627","102.495496","2020-03-28","8"
"10611",NA,"Laos","19.85627","102.495496","2020-03-27","6"
"10612",NA,"Laos","19.85627","102.495496","2020-03-26","6"
"10613",NA,"Laos","19.85627","102.495496","2020-03-25","3"
"10614",NA,"Laos","19.85627","102.495496","2020-03-24","2"
"10615",NA,"Laos","19.85627","102.495496","2020-03-23","0"
"10616",NA,"Laos","19.85627","102.495496","2020-03-22","0"
"10617",NA,"Laos","19.85627","102.495496","2020-03-21","0"
"10618",NA,"Laos","19.85627","102.495496","2020-03-20","0"
"10619",NA,"Laos","19.85627","102.495496","2020-03-19","0"
"10620",NA,"Laos","19.85627","102.495496","2020-03-18","0"
"10621",NA,"Laos","19.85627","102.495496","2020-03-17","0"
"10622",NA,"Laos","19.85627","102.495496","2020-03-16","0"
"10623",NA,"Laos","19.85627","102.495496","2020-03-15","0"
"10624",NA,"Laos","19.85627","102.495496","2020-03-14","0"
"10625",NA,"Laos","19.85627","102.495496","2020-03-13","0"
"10626",NA,"Laos","19.85627","102.495496","2020-03-12","0"
"10627",NA,"Laos","19.85627","102.495496","2020-03-11","0"
"10628",NA,"Laos","19.85627","102.495496","2020-03-10","0"
"10629",NA,"Laos","19.85627","102.495496","2020-03-09","0"
"10630",NA,"Laos","19.85627","102.495496","2020-03-08","0"
"10631",NA,"Laos","19.85627","102.495496","2020-03-07","0"
"10632",NA,"Laos","19.85627","102.495496","2020-03-06","0"
"10633",NA,"Laos","19.85627","102.495496","2020-03-05","0"
"10634",NA,"Laos","19.85627","102.495496","2020-03-04","0"
"10635",NA,"Laos","19.85627","102.495496","2020-03-03","0"
"10636",NA,"Laos","19.85627","102.495496","2020-03-02","0"
"10637",NA,"Laos","19.85627","102.495496","2020-03-01","0"
"10638",NA,"Laos","19.85627","102.495496","2020-02-29","0"
"10639",NA,"Laos","19.85627","102.495496","2020-02-28","0"
"10640",NA,"Laos","19.85627","102.495496","2020-02-27","0"
"10641",NA,"Laos","19.85627","102.495496","2020-02-26","0"
"10642",NA,"Laos","19.85627","102.495496","2020-02-25","0"
"10643",NA,"Laos","19.85627","102.495496","2020-02-24","0"
"10644",NA,"Laos","19.85627","102.495496","2020-02-23","0"
"10645",NA,"Laos","19.85627","102.495496","2020-02-22","0"
"10646",NA,"Laos","19.85627","102.495496","2020-02-21","0"
"10647",NA,"Laos","19.85627","102.495496","2020-02-20","0"
"10648",NA,"Laos","19.85627","102.495496","2020-02-19","0"
"10649",NA,"Laos","19.85627","102.495496","2020-02-18","0"
"10650",NA,"Laos","19.85627","102.495496","2020-02-17","0"
"10651",NA,"Laos","19.85627","102.495496","2020-02-16","0"
"10652",NA,"Laos","19.85627","102.495496","2020-02-15","0"
"10653",NA,"Laos","19.85627","102.495496","2020-02-14","0"
"10654",NA,"Laos","19.85627","102.495496","2020-02-13","0"
"10655",NA,"Laos","19.85627","102.495496","2020-02-12","0"
"10656",NA,"Laos","19.85627","102.495496","2020-02-11","0"
"10657",NA,"Laos","19.85627","102.495496","2020-02-10","0"
"10658",NA,"Laos","19.85627","102.495496","2020-02-09","0"
"10659",NA,"Laos","19.85627","102.495496","2020-02-08","0"
"10660",NA,"Laos","19.85627","102.495496","2020-02-07","0"
"10661",NA,"Laos","19.85627","102.495496","2020-02-06","0"
"10662",NA,"Laos","19.85627","102.495496","2020-02-05","0"
"10663",NA,"Laos","19.85627","102.495496","2020-02-04","0"
"10664",NA,"Laos","19.85627","102.495496","2020-02-03","0"
"10665",NA,"Laos","19.85627","102.495496","2020-02-02","0"
"10666",NA,"Laos","19.85627","102.495496","2020-02-01","0"
"10667",NA,"Laos","19.85627","102.495496","2020-01-31","0"
"10668",NA,"Laos","19.85627","102.495496","2020-01-30","0"
"10669",NA,"Laos","19.85627","102.495496","2020-01-29","0"
"10670",NA,"Laos","19.85627","102.495496","2020-01-28","0"
"10671",NA,"Laos","19.85627","102.495496","2020-01-27","0"
"10672",NA,"Laos","19.85627","102.495496","2020-01-26","0"
"10673",NA,"Laos","19.85627","102.495496","2020-01-25","0"
"10674",NA,"Laos","19.85627","102.495496","2020-01-24","0"
"10675",NA,"Laos","19.85627","102.495496","2020-01-23","0"
"10676",NA,"Laos","19.85627","102.495496","2020-01-22","0"
"10677",NA,"Latvia","56.8796","24.6032","2020-03-29","347"
"10678",NA,"Latvia","56.8796","24.6032","2020-03-28","305"
"10679",NA,"Latvia","56.8796","24.6032","2020-03-27","280"
"10680",NA,"Latvia","56.8796","24.6032","2020-03-26","244"
"10681",NA,"Latvia","56.8796","24.6032","2020-03-25","221"
"10682",NA,"Latvia","56.8796","24.6032","2020-03-24","197"
"10683",NA,"Latvia","56.8796","24.6032","2020-03-23","180"
"10684",NA,"Latvia","56.8796","24.6032","2020-03-22","139"
"10685",NA,"Latvia","56.8796","24.6032","2020-03-21","124"
"10686",NA,"Latvia","56.8796","24.6032","2020-03-20","111"
"10687",NA,"Latvia","56.8796","24.6032","2020-03-19","86"
"10688",NA,"Latvia","56.8796","24.6032","2020-03-18","71"
"10689",NA,"Latvia","56.8796","24.6032","2020-03-17","49"
"10690",NA,"Latvia","56.8796","24.6032","2020-03-16","34"
"10691",NA,"Latvia","56.8796","24.6032","2020-03-15","30"
"10692",NA,"Latvia","56.8796","24.6032","2020-03-14","26"
"10693",NA,"Latvia","56.8796","24.6032","2020-03-13","17"
"10694",NA,"Latvia","56.8796","24.6032","2020-03-12","10"
"10695",NA,"Latvia","56.8796","24.6032","2020-03-11","10"
"10696",NA,"Latvia","56.8796","24.6032","2020-03-10","8"
"10697",NA,"Latvia","56.8796","24.6032","2020-03-09","6"
"10698",NA,"Latvia","56.8796","24.6032","2020-03-08","2"
"10699",NA,"Latvia","56.8796","24.6032","2020-03-07","1"
"10700",NA,"Latvia","56.8796","24.6032","2020-03-06","1"
"10701",NA,"Latvia","56.8796","24.6032","2020-03-05","1"
"10702",NA,"Latvia","56.8796","24.6032","2020-03-04","1"
"10703",NA,"Latvia","56.8796","24.6032","2020-03-03","1"
"10704",NA,"Latvia","56.8796","24.6032","2020-03-02","1"
"10705",NA,"Latvia","56.8796","24.6032","2020-03-01","0"
"10706",NA,"Latvia","56.8796","24.6032","2020-02-29","0"
"10707",NA,"Latvia","56.8796","24.6032","2020-02-28","0"
"10708",NA,"Latvia","56.8796","24.6032","2020-02-27","0"
"10709",NA,"Latvia","56.8796","24.6032","2020-02-26","0"
"10710",NA,"Latvia","56.8796","24.6032","2020-02-25","0"
"10711",NA,"Latvia","56.8796","24.6032","2020-02-24","0"
"10712",NA,"Latvia","56.8796","24.6032","2020-02-23","0"
"10713",NA,"Latvia","56.8796","24.6032","2020-02-22","0"
"10714",NA,"Latvia","56.8796","24.6032","2020-02-21","0"
"10715",NA,"Latvia","56.8796","24.6032","2020-02-20","0"
"10716",NA,"Latvia","56.8796","24.6032","2020-02-19","0"
"10717",NA,"Latvia","56.8796","24.6032","2020-02-18","0"
"10718",NA,"Latvia","56.8796","24.6032","2020-02-17","0"
"10719",NA,"Latvia","56.8796","24.6032","2020-02-16","0"
"10720",NA,"Latvia","56.8796","24.6032","2020-02-15","0"
"10721",NA,"Latvia","56.8796","24.6032","2020-02-14","0"
"10722",NA,"Latvia","56.8796","24.6032","2020-02-13","0"
"10723",NA,"Latvia","56.8796","24.6032","2020-02-12","0"
"10724",NA,"Latvia","56.8796","24.6032","2020-02-11","0"
"10725",NA,"Latvia","56.8796","24.6032","2020-02-10","0"
"10726",NA,"Latvia","56.8796","24.6032","2020-02-09","0"
"10727",NA,"Latvia","56.8796","24.6032","2020-02-08","0"
"10728",NA,"Latvia","56.8796","24.6032","2020-02-07","0"
"10729",NA,"Latvia","56.8796","24.6032","2020-02-06","0"
"10730",NA,"Latvia","56.8796","24.6032","2020-02-05","0"
"10731",NA,"Latvia","56.8796","24.6032","2020-02-04","0"
"10732",NA,"Latvia","56.8796","24.6032","2020-02-03","0"
"10733",NA,"Latvia","56.8796","24.6032","2020-02-02","0"
"10734",NA,"Latvia","56.8796","24.6032","2020-02-01","0"
"10735",NA,"Latvia","56.8796","24.6032","2020-01-31","0"
"10736",NA,"Latvia","56.8796","24.6032","2020-01-30","0"
"10737",NA,"Latvia","56.8796","24.6032","2020-01-29","0"
"10738",NA,"Latvia","56.8796","24.6032","2020-01-28","0"
"10739",NA,"Latvia","56.8796","24.6032","2020-01-27","0"
"10740",NA,"Latvia","56.8796","24.6032","2020-01-26","0"
"10741",NA,"Latvia","56.8796","24.6032","2020-01-25","0"
"10742",NA,"Latvia","56.8796","24.6032","2020-01-24","0"
"10743",NA,"Latvia","56.8796","24.6032","2020-01-23","0"
"10744",NA,"Latvia","56.8796","24.6032","2020-01-22","0"
"10745",NA,"Lebanon","33.8547","35.8623","2020-03-29","438"
"10746",NA,"Lebanon","33.8547","35.8623","2020-03-28","412"
"10747",NA,"Lebanon","33.8547","35.8623","2020-03-27","391"
"10748",NA,"Lebanon","33.8547","35.8623","2020-03-26","368"
"10749",NA,"Lebanon","33.8547","35.8623","2020-03-25","333"
"10750",NA,"Lebanon","33.8547","35.8623","2020-03-24","318"
"10751",NA,"Lebanon","33.8547","35.8623","2020-03-23","267"
"10752",NA,"Lebanon","33.8547","35.8623","2020-03-22","248"
"10753",NA,"Lebanon","33.8547","35.8623","2020-03-21","187"
"10754",NA,"Lebanon","33.8547","35.8623","2020-03-20","163"
"10755",NA,"Lebanon","33.8547","35.8623","2020-03-19","157"
"10756",NA,"Lebanon","33.8547","35.8623","2020-03-18","133"
"10757",NA,"Lebanon","33.8547","35.8623","2020-03-17","120"
"10758",NA,"Lebanon","33.8547","35.8623","2020-03-16","110"
"10759",NA,"Lebanon","33.8547","35.8623","2020-03-15","110"
"10760",NA,"Lebanon","33.8547","35.8623","2020-03-14","93"
"10761",NA,"Lebanon","33.8547","35.8623","2020-03-13","77"
"10762",NA,"Lebanon","33.8547","35.8623","2020-03-12","61"
"10763",NA,"Lebanon","33.8547","35.8623","2020-03-11","61"
"10764",NA,"Lebanon","33.8547","35.8623","2020-03-10","41"
"10765",NA,"Lebanon","33.8547","35.8623","2020-03-09","32"
"10766",NA,"Lebanon","33.8547","35.8623","2020-03-08","32"
"10767",NA,"Lebanon","33.8547","35.8623","2020-03-07","22"
"10768",NA,"Lebanon","33.8547","35.8623","2020-03-06","22"
"10769",NA,"Lebanon","33.8547","35.8623","2020-03-05","16"
"10770",NA,"Lebanon","33.8547","35.8623","2020-03-04","13"
"10771",NA,"Lebanon","33.8547","35.8623","2020-03-03","13"
"10772",NA,"Lebanon","33.8547","35.8623","2020-03-02","13"
"10773",NA,"Lebanon","33.8547","35.8623","2020-03-01","10"
"10774",NA,"Lebanon","33.8547","35.8623","2020-02-29","4"
"10775",NA,"Lebanon","33.8547","35.8623","2020-02-28","2"
"10776",NA,"Lebanon","33.8547","35.8623","2020-02-27","2"
"10777",NA,"Lebanon","33.8547","35.8623","2020-02-26","2"
"10778",NA,"Lebanon","33.8547","35.8623","2020-02-25","1"
"10779",NA,"Lebanon","33.8547","35.8623","2020-02-24","1"
"10780",NA,"Lebanon","33.8547","35.8623","2020-02-23","1"
"10781",NA,"Lebanon","33.8547","35.8623","2020-02-22","1"
"10782",NA,"Lebanon","33.8547","35.8623","2020-02-21","1"
"10783",NA,"Lebanon","33.8547","35.8623","2020-02-20","0"
"10784",NA,"Lebanon","33.8547","35.8623","2020-02-19","0"
"10785",NA,"Lebanon","33.8547","35.8623","2020-02-18","0"
"10786",NA,"Lebanon","33.8547","35.8623","2020-02-17","0"
"10787",NA,"Lebanon","33.8547","35.8623","2020-02-16","0"
"10788",NA,"Lebanon","33.8547","35.8623","2020-02-15","0"
"10789",NA,"Lebanon","33.8547","35.8623","2020-02-14","0"
"10790",NA,"Lebanon","33.8547","35.8623","2020-02-13","0"
"10791",NA,"Lebanon","33.8547","35.8623","2020-02-12","0"
"10792",NA,"Lebanon","33.8547","35.8623","2020-02-11","0"
"10793",NA,"Lebanon","33.8547","35.8623","2020-02-10","0"
"10794",NA,"Lebanon","33.8547","35.8623","2020-02-09","0"
"10795",NA,"Lebanon","33.8547","35.8623","2020-02-08","0"
